id,bdate,sex
58976176,26,2
29855688,21,1
522992523,25,2
361155776,24,1
5941106,24,2
135630428,23,2
49709784,41,1
2334939,37,2
304892616,27,1
523017940,116,2
94524182,21,1
29857239,21,2
58977983,21,2
106581521,20,1
389726394,25,2
69329319,40,2
163334889,28,1
143920203,24,1
429744528,39,2
361160413,20,2
202820986,48,1
2339121,45,2
257082952,16,1
153582554,25,1
174856135,44,2
2340479,27,1
471039528,42,1
22335749,34,1
279673491,113,1
143927124,20,2
163344107,23,2
69345354,31,2
135642531,55,1
304919930,29,2
153584893,26,1
81985768,24,2
5945504,26,1
5945848,33,2
122760634,39,2
122760644,23,1
523022816,26,2
49716677,31,2
16251707,33,2
389756177,16,1
38656654,34,1
22336940,35,2
219484659,25,1
219499406,22,1
202828477,24,2
331244490,17,1
2341381,27,1
257099507,20,1
5946689,27,2
5946706,25,1
187636504,21,2
163351819,22,2
49718632,21,2
122766104,38,1
22337454,27,1
106601562,47,1
471065648,22,2
10671032,30,2
429785351,25,2
429785800,30,1
135643944,19,1
219511475,117,2
143930952,38,2
5948228,28,1
49718718,34,2
236296843,19,1
163354400,25,2
389774991,23,2
153588821,20,1
523109608,24,2
69350398,54,1
69350748,23,2
82027824,36,2
10671921,34,2
5950547,28,1
29867202,36,1
331249049,32,1
471090090,34,1
429802420,22,2
236297822,35,2
523110583,50,1
49724625,27,2
2344229,33,2
82030620,20,1
10672907,25,1
304950626,29,2
304956209,40,1
22347572,29,2
174896793,23,2
331267839,20,1
143936032,21,2
471100166,31,1
429822631,20,1
523112229,27,2
58997467,22,2
16259292,25,1
122777237,27,2
153594772,20,1
135651125,26,1
389800936,30,1
10675014,30,1
69364957,20,2
174898918,62,1
29872594,35,2
5952047,38,2
257182806,21,1
236305019,19,2
219532549,27,2
429830340,25,2
106621297,38,1
59000286,25,1
49727715,55,1
16263556,22,2
389827120,50,1
82044341,23,1
22351119,41,2
471121654,51,1
122780689,25,1
122781286,24,2
187644744,21,2
143941318,21,2
143941582,25,2
135653406,21,2
135654237,49,1
2347681,40,2
38689324,24,2
10677464,30,1
49734067,19,1
153603363,29,2
153603406,22,1
389828078,23,2
174903595,21,1
82050392,22,2
429857783,20,1
219546016,24,2
279786817,37,1
202863859,29,1
2348288,38,2
2348685,48,2
257194903,106,2
389851510,22,2
22356466,24,2
429882094,64,2
174908872,30,2
163386871,43,2
29880435,24,1
219548160,20,2
202872899,27,2
523131976,16,1
49738207,22,2
49738234,49,2
82082444,64,1
389856513,31,1
29882489,51,1
5957432,26,1
219556700,43,2
202876509,36,2
361219507,36,2
523132650,44,1
38697161,41,2
135661750,21,2
304999543,25,2
257202991,31,1
59022684,21,1
429887821,26,2
471183192,24,1
69390818,23,1
2355316,32,2
5958270,21,2
5958697,29,1
163402665,24,2
202879227,18,2
10688507,31,2
5959905,30,1
187686912,23,1
122804582,27,1
69399184,31,1
69399583,38,2
219565890,54,2
16280258,29,1
49749528,30,2
94585562,37,1
135664908,29,1
22364902,40,1
143964190,25,1
59028465,22,2
331318698,29,2
29887842,25,2
29888712,38,2
389893435,26,2
523162645,35,2
187693381,24,1
361242460,64,1
153617463,22,2
122814529,25,1
94587450,33,2
49750435,25,2
305032485,21,2
10695941,25,2
523185756,38,2
143966538,20,2
16290469,29,1
82101517,22,1
331327030,23,2
5962555,44,2
59033111,33,2
49751354,24,1
187697082,22,2
69410521,34,2
219594385,21,2
389918159,27,2
38709867,27,1
38710212,30,1
106661453,18,1
94591291,30,1
202905304,29,2
163428772,22,1
153620272,37,2
523191090,21,2
219596673,21,1
82108875,20,1
49755107,40,2
16299440,30,1
94593172,18,2
122825756,26,2
29895505,23,1
29896512,52,2
38716140,27,1
38717287,22,2
143975637,46,1
5966947,33,2
106665565,24,1
187711877,23,2
69414549,33,1
331364020,21,1
331372524,20,2
22379879,26,2
49755430,41,1
361266768,25,1
94596444,23,1
135688129,73,2
122828092,42,2
29897212,35,2
29897796,25,1
29898084,22,2
523268579,30,2
174971803,21,2
5970029,26,1
471248852,19,1
143985360,22,1
202911035,28,1
219601690,37,2
82113225,33,2
429981255,27,2
389945986,23,1
49756918,21,2
69421316,24,1
331387650,22,1
236405024,25,1
29899052,23,2
2367151,34,2
38721890,20,1
143987243,29,2
174985495,31,2
10705658,29,2
219604661,24,1
82113352,21,1
471286927,22,2
305075211,19,1
430009620,27,1
49758184,32,1
106671341,29,2
523313797,19,2
361296998,29,2
94608508,16,1
122829852,22,2
5973675,34,2
29901471,23,1
29901933,46,2
2370112,34,2
202912535,23,1
257296766,20,2
430012397,24,1
10709544,26,2
471295677,19,1
49762844,24,1
144000345,23,1
523371074,102,1
236425967,45,1
163449426,38,2
135694021,18,1
38726761,22,1
361309352,18,1
2371819,33,2
153631196,39,2
279886646,19,2
59057032,21,2
82116632,26,2
389957512,30,2
10711705,44,2
49765994,30,1
430047769,31,2
174997044,25,2
163452763,34,1
94615950,29,2
135696403,39,1
471314121,34,1
219619837,24,1
331432702,32,2
153631742,56,2
279896511,48,1
305104092,28,2
22390480,23,1
523392549,16,2
94617762,25,1
236440225,19,2
122842583,16,2
430051296,60,1
187746677,20,1
5978958,34,1
38734466,28,1
59063494,23,2
2374269,62,1
2374753,36,2
389964448,22,1
10715040,51,2
257321119,44,2
144014130,24,2
361364331,43,2
122844686,23,2
5980371,31,2
187748260,19,2
389965324,65,1
2376595,49,1
10716992,39,2
22392517,33,2
59070228,46,2
279905500,20,1
305127052,23,1
361368702,25,2
163466245,20,1
187754798,42,2
331439406,33,1
430073001,32,2
471443951,24,1
82137767,26,1
122845712,20,1
2380222,42,2
10719903,26,2
10720041,23,1
389976478,20,1
202958579,20,2
219657789,20,1
69461947,28,2
175022003,20,1
331440842,37,2
16323835,28,1
523458256,21,2
49787644,23,1
187759766,27,1
430074545,28,1
163470621,22,2
2380554,29,1
94647435,27,2
122849062,39,1
29921523,22,1
361391206,23,1
202960223,20,2
471451765,18,1
175026818,20,2
144027416,19,1
236462971,24,1
331488089,28,1
523534031,20,2
2381531,47,1
2381536,30,1
257327969,16,1
10721593,24,1
29923188,30,1
236465226,20,1
144030821,32,2
471456562,34,1
430084533,23,2
6001776,38,1
16324946,37,1
16326324,34,1
122852630,43,2
49793801,24,2
331492451,26,1
2382468,26,1
135714251,20,2
175032578,49,1
390019862,21,1
202979883,31,2
523546735,36,1
16330337,53,2
236471376,21,2
122858623,22,2
6001782,34,1
163478557,30,2
305181835,31,2
187772487,21,1
6003303,36,1
10727348,34,1
305184498,23,2
59101228,20,2
2386343,31,2
331501917,18,1
219677514,30,2
471553583,21,2
523589335,20,2
187777309,20,1
16334890,30,2
94657440,26,1
29931253,36,2
29931478,26,2
122873780,20,2
10728721,29,2
236480532,34,1
82166915,28,2
331511312,20,2
219683135,29,2
94659835,27,2
153657963,28,1
390055186,20,1
523618343,15,1
29932613,19,1
175042000,40,1
6006207,29,1
10732520,43,1
10732608,44,1
82167920,21,1
279949053,22,2
279949260,31,2
38769950,115,1
16336912,27,2
94660686,32,2
361457998,21,2
144049891,32,2
144049894,70,2
163512944,44,2
153658878,21,2
390065374,19,2
523632888,28,2
29932911,28,2
6007125,30,2
187790833,20,2
69489953,28,1
2388926,38,2
2389193,33,1
2389353,46,1
135724388,20,2
106739720,25,2
236510894,40,2
16341720,67,1
59121792,22,2
361463301,23,1
471605347,41,2
187793100,32,2
6010190,34,2
22421265,27,1
2390165,38,2
2390636,36,2
430149845,27,1
430180524,31,1
279952579,20,2
523642289,36,2
257404959,20,1
38779075,28,2
16342129,24,2
144053518,55,2
219696688,35,1
305212651,32,1
163517290,23,2
361469287,24,1
187796100,29,2
6012213,34,2
29941457,27,2
22425909,26,1
331523164,43,1
82174162,20,1
82175667,23,1
523658577,16,2
135733277,26,2
135733310,22,1
279958777,57,1
69507534,22,1
38783347,27,2
257441362,26,2
16344112,29,2
49818226,25,2
471632082,35,2
219702895,23,1
153667843,17,2
22427143,48,1
29943492,21,1
82177870,29,2
122897726,26,2
279971098,64,1
69517990,21,2
203032858,20,2
175060401,52,2
390120587,104,2
22428415,25,2
38796931,33,2
2394419,42,1
2394717,36,2
6018731,36,2
106759594,19,1
236551512,20,2
331532525,18,2
69518273,24,2
523684662,21,1
203061773,18,2
6021026,27,2
38801487,31,1
22430398,24,2
153683886,38,2
49832594,21,1
361518699,20,1
16348881,30,2
390135017,45,2
94679151,40,1
430230940,40,2
29948902,33,1
257468779,39,2
2396969,27,1
6023613,35,1
279999180,70,2
203073893,23,2
135758930,21,1
187829007,31,2
22431090,24,1
38806185,21,1
59133837,23,2
153689033,38,2
153689112,31,2
471716470,37,2
49834122,21,1
122934939,38,2
16351323,47,1
94682457,23,1
390146824,20,1
29949528,33,1
82201408,57,2
2399293,37,2
2399296,29,1
2399707,30,1
144080983,21,2
163542776,23,1
280003552,22,1
523743802,30,2
38817523,32,2
38817696,26,2
22437168,22,1
49835832,30,2
16353358,28,1
10751782,23,2
305238345,26,1
29953687,75,2
390160722,34,2
361556719,40,2
2400160,50,2
69537366,38,2
106806810,18,2
6025334,27,2
163544188,22,1
144087046,21,1
280006978,19,1
94694017,20,2
471745534,42,2
22437837,28,2
38823312,39,1
16355346,35,2
305240129,30,1
523758367,56,2
2403228,35,2
361565726,31,2
30001384,51,1
135765441,21,1
94701319,20,2
94701940,22,2
59140618,31,1
219778253,22,2
38845980,28,2
82206539,49,2
2403263,26,1
2403770,31,2
361567839,33,2
106828783,26,1
236580650,98,2
523780490,18,1
6029271,25,1
144092882,24,2
430270387,25,2
471776929,26,2
94704084,24,2
175088018,19,2
123010145,22,1
123010653,23,2
10754113,38,1
49854919,52,2
236597568,21,2
187879688,21,2
361585522,26,2
390256621,23,2
59153993,31,2
236599900,35,2
49856946,28,1
135778781,34,2
135778954,25,2
6032855,34,1
390257911,32,2
430307824,20,1
82214585,30,2
30012530,35,2
361599361,19,2
144100840,19,1
16366630,30,2
106853301,20,1
59160180,22,1
2409342,29,1
523842114,20,2
163579139,20,1
331611927,38,1
219808421,23,1
390346949,30,1
430328145,25,1
471800600,30,2
2409997,42,2
2410132,106,2
38865652,27,2
144107200,25,1
22456929,32,2
10758835,29,2
94716425,26,2
471802092,38,2
390348714,25,1
430333754,20,1
203146421,23,1
6035769,26,2
16369850,29,2
10760303,30,1
2411822,27,1
153717098,32,2
257564560,27,2
59166939,36,2
59167025,22,1
390355242,22,2
471825495,45,2
175115130,45,2
163591406,75,2
106866528,22,1
187899745,19,1
123036268,19,1
30023446,34,2
10763245,34,1
69575969,23,1
280063006,38,2
257567201,19,1
82234233,20,1
38874327,32,2
6037689,23,2
6037819,46,2
135791958,48,1
49876628,21,1
144113754,23,2
471843558,41,2
10764204,26,1
22465180,33,2
123039417,32,2
2415657,31,2
523911536,29,2
331635218,29,1
361648927,51,1
82235263,27,1
38875081,22,1
94732816,25,2
135799039,33,1
106874757,24,1
10764560,24,1
187907013,19,2
144127348,20,2
390411274,25,1
236645248,37,2
430435190,34,2
2416029,39,2
38878706,26,2
280083471,22,2
471877585,42,2
153728243,20,2
305353258,19,2
175127584,24,1
106881479,31,2
219822468,21,1
2417190,36,2
30031358,32,2
236654435,22,2
430441790,33,2
523988316,37,2
16376429,31,1
22476373,29,2
471890643,29,1
471912531,53,2
135807389,32,2
94737561,21,1
175133834,23,1
175135765,25,2
59178647,19,2
2418391,28,2
236655206,37,2
30034485,34,1
38885766,25,1
331671297,21,1
6044984,28,1
22476941,46,2
49881873,47,1
175138566,20,2
305393675,25,2
163604477,71,1
135808976,20,2
135812110,32,2
59191481,24,1
257606914,22,1
361715594,19,2
16379041,33,1
16379119,41,2
331674450,18,2
10768411,31,1
153735010,33,1
38888188,36,1
38888292,21,1
524018259,26,2
524045881,16,2
430470114,39,1
22479515,35,2
94743217,28,2
2420356,32,2
361717293,23,2
203217602,33,2
175139450,22,2
471918365,36,2
106922150,32,2
16381816,32,1
16381990,33,2
10769950,54,1
123056651,22,2
153739184,33,2
38896171,29,2
524055992,21,2
430471155,50,2
2421568,91,1
163609401,31,1
361725708,21,2
471920038,41,2
30042602,28,2
305410630,29,1
49888381,51,2
123068558,23,1
6052142,31,1
331701930,25,2
94751416,36,2
59200757,31,1
430503710,19,1
153740612,32,1
30045478,26,2
175148231,24,1
10776557,22,1
471956189,16,1
524073772,15,2
49896526,56,1
219884679,40,2
69611987,20,1
6053015,30,1
280125455,16,1
22486913,35,1
2424501,35,2
2424658,54,2
94752740,31,1
59201022,40,2
390496189,27,1
153744227,25,2
430517533,25,2
144145530,20,2
10777990,36,2
10778157,33,1
305419929,23,2
175152563,19,1
219885460,17,1
123115539,22,1
203228809,63,1
106950513,24,2
236700930,40,2
38909620,42,2
331717899,15,1
144146004,24,1
16387595,29,2
163617157,28,2
153754421,28,2
175155366,67,1
49900737,26,2
94771119,23,2
219896452,26,1
430559629,25,2
22490165,27,1
6055120,28,2
2429591,36,1
2429756,27,1
59204514,41,2
236702625,20,2
331723154,20,1
471988572,20,2
390510128,25,2
69622530,22,1
280141199,22,2
16387950,28,1
16388174,36,2
524134155,22,1
305438552,20,1
153756102,25,2
175158428,21,2
49911739,25,2
94779129,23,2
135827150,31,2
430567029,26,2
430570029,17,2
187955276,32,2
30049674,25,1
305444074,34,1
175158816,20,1
153757865,22,2
49914198,27,2
82299396,28,2
219904608,35,2
135833169,22,2
59206342,30,1
2431947,34,2
2432178,31,1
187957997,41,1
30051367,33,2
236725797,18,2
524140551,16,1
163631651,31,1
10802525,39,2
69637876,21,1
175168006,19,1
94783711,20,1
106970340,33,1
219918349,42,2
30053731,27,2
331739362,19,2
257678648,19,1
430597593,35,2
163632818,50,2
10805582,29,1
153760902,25,2
175168414,38,1
6060839,35,2
187958859,22,1
69649529,21,2
69651007,23,2
236738790,25,2
472066721,47,2
38928486,30,1
257679895,18,1
331743565,38,2
16403319,31,2
175172294,62,1
175172701,21,2
94788390,28,2
69664760,24,1
219923311,38,1
524186112,26,2
187989559,19,1
123170989,19,2
10812058,26,1
49924034,20,2
22506152,31,1
38931448,38,2
69666215,31,1
524187292,118,1
187991560,30,2
82324793,29,2
175192417,26,2
331747317,29,2
144177864,19,1
10814046,28,2
49931357,25,1
219942540,24,1
6067886,30,1
94797280,25,2
163644639,18,1
2438571,32,1
2439560,29,2
30067487,34,1
472136644,28,2
203291413,21,1
16409476,33,1
49934862,27,2
280200060,21,1
6069438,29,2
22513251,22,1
107073839,36,2
305493865,46,1
361894276,21,2
82329261,44,1
188010200,23,1
16412769,40,2
10819558,23,2
22515450,23,1
50001201,24,2
135851379,17,1
59228745,25,1
361897695,23,1
153780207,27,1
144195016,19,1
524320608,29,2
16413598,26,2
10821062,24,1
280206217,31,1
472173310,16,2
38945729,26,1
430696490,26,1
305507346,27,2
163651801,20,2
94802143,24,2
30075395,40,1
188011945,19,1
16415353,39,1
144195947,28,2
144197016,58,1
22518232,25,1
22518547,18,2
82339384,20,1
331810686,27,2
38949005,54,1
524353803,19,1
123198562,22,1
50013390,22,1
236828005,63,1
188012973,115,2
16416334,28,2
472187141,32,2
203315400,20,1
135860204,28,2
10823141,27,2
524361294,26,1
280222661,35,1
280222880,23,2
94809359,43,1
163659697,36,2
16417377,28,1
59238512,22,1
30079651,36,2
153786953,38,1
2446076,28,2
144207759,25,1
6079150,29,2
6079989,25,1
6080051,29,2
472245146,59,1
257735350,103,2
280226690,20,1
188015623,22,1
331819218,21,2
16423082,33,2
16424006,28,1
390704836,17,2
50023449,23,1
2447789,26,1
144208672,26,2
135863298,22,1
203322834,19,1
203323683,24,1
6081942,31,1
524409606,35,2
305577774,18,2
188020089,30,1
219994682,19,2
2448880,39,1
16424756,31,1
107105349,22,1
153791371,25,1
153791867,22,1
153792001,28,1
135866967,23,2
6082366,34,1
30086656,33,2
524433808,28,1
175235406,26,1
305579949,117,2
257746526,44,2
82365510,41,1
390747210,38,1
69718275,21,2
220008291,21,1
107112839,34,1
6083966,33,2
153799459,24,2
524434815,24,1
175237839,20,2
361945469,43,2
163668823,20,2
188034099,23,2
69720906,26,1
280236504,20,2
390764447,17,1
16427060,31,2
2451063,30,2
2451109,36,2
203335294,22,1
135871020,30,2
30091796,38,1
236862384,17,1
524470911,22,1
175243093,27,2
257759582,19,1
38962964,32,2
280237129,24,2
10835565,33,1
50034731,23,2
2451626,29,1
59263160,21,1
153801720,21,2
430773515,22,2
6085473,28,1
331838083,20,2
175251258,22,1
16429195,28,2
361964102,20,1
22544011,32,1
220026835,22,1
10836498,26,2
236880510,17,2
2452851,30,2
2453058,33,2
2453266,48,2
30104315,23,2
107120830,23,2
524497629,15,2
472339440,20,1
144232783,27,2
203345154,30,2
135878710,39,2
257783477,23,1
38973241,21,2
38973753,37,2
331858953,20,1
188044743,19,2
361974350,20,1
22544990,27,2
220029106,21,1
2453941,30,2
2454141,37,1
59275374,30,1
107133530,21,1
280278238,41,2
203349028,19,1
257784812,21,2
144241561,31,1
135879266,19,2
6091677,31,2
331859495,17,1
22546740,22,1
163684354,25,2
188048449,21,1
82380295,43,1
59276909,30,2
123292384,32,1
50043005,23,1
94853586,20,2
6093126,29,2
135881834,20,2
305624452,113,2
16440169,24,1
175264039,17,1
430857904,23,1
236891938,22,2
10842449,34,1
30114041,28,2
107149684,37,2
305626804,35,2
16441374,36,2
472433264,26,1
430884093,16,2
524556651,32,2
524585284,19,2
188053713,26,2
69766466,26,2
123300677,29,1
123301570,25,1
220044388,20,1
94862502,36,1
6100167,25,1
362048379,32,2
305631425,52,2
16445820,23,1
524594299,30,2
188055027,20,2
10844489,24,2
472475084,25,1
59282414,25,2
2460691,35,2
16446823,30,1
38985090,47,2
6104609,27,1
220052114,23,1
144254470,26,2
153820569,37,1
10850237,32,1
135885364,33,2
82403057,25,2
236906030,19,2
69767996,27,1
50058784,24,2
2460988,33,2
2461419,36,1
524657760,23,1
144255067,28,2
362103147,26,2
22567247,27,2
50059962,27,1
10861423,56,2
82407567,22,2
236916296,26,1
2462567,36,2
175279900,20,1
6107974,21,1
6108254,25,1
430935234,16,1
144256124,22,1
280348005,18,2
257837614,21,2
107193650,24,2
38989071,46,1
203396225,21,2
30136104,25,1
390943545,19,2
472537798,32,1
10863512,53,1
50070884,18,1
82408703,27,2
2463647,28,1
175281672,38,2
69781136,34,1
6108470,57,2
6109013,29,1
305648847,19,1
59298116,51,1
331904526,22,1
38991148,36,2
430954242,26,2
135893384,23,2
22571691,27,1
30138032,34,2
153831838,16,2
203400630,32,2
16452885,41,2
188073680,45,2
472540838,28,2
236944131,22,2
236944960,25,2
94899535,22,2
50073540,28,1
305651453,29,1
59299254,21,1
524726594,22,2
38993057,30,1
16454625,31,1
188078005,51,2
203406870,25,2
30142252,28,1
362126991,27,1
362127500,18,2
472568810,44,2
390974214,35,2
236959681,34,2
69786625,22,2
220108502,27,2
220109347,23,1
6112486,31,2
2465071,29,1
2465437,44,1
2467363,31,1
2467492,34,2
2467691,38,1
144262451,22,1
257859636,19,1
524741139,20,2
82418021,28,2
175291116,21,1
39000896,34,1
16454789,32,2
362129504,30,1
107224146,22,1
203412421,19,1
305677694,20,1
472570032,20,2
69788776,25,2
94906246,23,2
236972716,20,1
280364578,16,2
220114873,22,2
257881322,20,1
82422640,30,1
107227354,23,1
362132819,19,1
362136549,24,2
430989812,42,2
524783925,19,1
390997830,41,2
2471640,29,2
331948109,42,2
220119998,29,2
144270616,23,1
16459463,80,2
39006836,29,2
39007851,35,2
30146034,25,1
10876916,24,1
10877159,26,1
153844996,30,1
107234421,21,1
524843907,35,2
305685373,21,2
69794765,24,1
22587240,30,1
203422706,21,1
236982475,21,2
472592976,30,1
123337524,23,1
10879001,26,1
30149236,31,1
153848267,27,2
135912823,25,1
82429250,30,2
22588259,23,1
107241154,23,2
107241402,22,2
188104862,19,1
472602170,44,1
391015794,40,2
50093555,35,2
144292607,20,1
203429913,29,1
331952688,17,1
30150238,40,1
163718633,49,2
39017112,41,1
524931186,26,2
431026166,35,2
175305898,36,1
144293523,20,1
10881766,25,2
391058181,35,2
59322811,23,1
30156495,32,1
236989517,22,2
236989798,26,1
236999182,23,2
153856330,31,1
135925867,36,2
524965947,20,1
431039233,22,1
16468142,23,2
50098416,21,2
175309698,20,1
203438291,23,2
188121573,18,1
6131685,37,2
163723072,22,2
163724542,118,1
82447607,30,2
524969837,46,1
16470021,31,2
107255270,27,1
107256463,29,2
30163255,35,2
30163505,54,2
391070716,115,1
59328624,26,2
22603118,36,1
163726514,100,1
237005538,20,1
2478946,33,1
39025097,24,2
69805584,23,2
16470721,27,1
135940363,32,1
50104495,25,1
472689461,21,2
431091085,16,1
6135933,29,1
6136290,35,2
2479949,31,2
39026721,24,1
237011516,21,2
69811214,22,2
16479122,27,1
50111086,29,2
391077703,25,1
524995699,15,1
10895969,25,2
472696206,38,2
30173008,24,1
30173986,57,2
431096268,34,1
123385607,26,2
144311539,102,2
220162617,31,2
107265898,22,1
362224226,31,2
59347679,24,1
10897523,27,2
10897565,28,2
332010613,29,2
163741605,37,1
175319990,34,2
144313418,27,1
144313633,25,2
123391051,21,1
22615651,41,2
22617019,33,2
257955712,49,2
2484220,34,2
280413217,25,2
203462851,18,2
203463016,32,1
472729114,34,1
39036912,30,1
175323365,27,1
107268421,21,1
107268574,58,1
305768988,19,2
2485152,31,1
2485597,30,2
2485615,48,2
153877080,23,1
153881302,20,1
280420154,34,2
69824250,26,2
16486038,23,2
59351950,33,2
472733785,16,2
39043729,24,1
237032701,21,1
525043460,15,1
163757701,33,2
30180590,79,2
30180964,31,2
144318537,21,1
431250083,17,1
175337085,20,1
280423228,33,1
