id,age,sex,city,education_status,relation,relatives,love_relation,sport_fitness,job_money,history_politics,news,friends,followers,avg_likes,posts,avg_views,repost_ratio
81574466,1,2,1,0,0,1,2,0,1,1,1,1,6,1,2,5,10
81730862,1,1,1,1,0,2,2,1,1,1,1,4,2,1,6,2,8
81781101,1,1,3,0,0,0,2,1,1,0,1,2,0,3,1,6,2
81967912,1,1,2,0,0,0,1,0,1,1,0,4,2,1,6,3,10
62841792,1,1,1,0,0,0,2,1,1,0,1,2,4,5,5,5,8
82570065,3,1,1,0,0,0,2,0,0,0,0,1,1,1,6,1,10
83346520,5,2,2,0,0,2,1,1,2,1,0,5,6,3,5,6,1
77793767,2,2,1,0,0,0,2,1,1,1,1,1,3,1,6,1,9
43340889,3,1,1,0,0,0,2,1,1,1,1,6,5,1,6,3,9
84252392,1,1,1,0,0,1,2,0,1,1,1,1,5,3,2,6,4
64420739,5,1,1,3,4,1,1,1,1,1,1,2,5,1,6,3,6
84293373,1,1,2,0,0,0,3,0,1,1,1,4,6,6,5,6,8
68585713,2,1,1,0,0,0,1,1,1,1,1,4,5,5,2,6,3
79100161,1,1,2,0,0,0,3,1,1,1,1,1,5,1,6,1,7
69083131,2,1,2,0,0,0,2,0,1,1,0,2,2,1,5,2,9
74737016,0,2,2,0,1,0,1,0,1,0,0,5,6,5,4,6,8
85629181,1,1,2,1,0,0,2,1,1,0,1,2,5,1,6,1,9
85911664,1,1,2,0,0,3,2,1,0,1,1,4,4,6,4,5,8
81124508,2,1,1,0,0,0,1,0,1,0,1,2,1,2,4,6,8
65898635,1,2,1,1,0,2,3,1,1,0,1,2,5,1,4,1,10
70374682,2,1,1,1,2,0,1,0,1,1,1,6,3,2,6,5,8
76141712,2,1,1,0,0,0,2,1,1,0,1,1,4,1,6,1,10
86438029,0,1,2,0,0,0,2,1,1,1,1,1,1,3,2,6,6
81728383,3,1,1,0,0,0,2,0,1,1,1,4,3,1,6,1,9
86715696,2,1,1,0,0,0,4,1,1,1,1,3,2,1,6,1,9
62314390,1,2,2,0,0,0,2,1,1,1,1,2,3,1,6,1,10
71022626,1,1,1,0,0,0,2,0,1,1,1,4,4,1,6,1,10
71020956,2,2,2,3,1,3,3,1,2,1,1,1,2,1,6,1,9
58421324,1,1,2,0,0,0,1,1,1,0,1,3,5,2,5,3,9
82256855,2,2,2,0,0,1,2,1,1,1,1,4,4,1,5,4,10
62894318,1,1,2,0,0,0,2,1,1,1,0,2,3,3,1,6,5
82483440,3,2,1,0,1,0,2,1,1,1,1,6,6,4,6,6,10
51435844,1,2,1,0,0,0,2,1,1,2,1,3,1,2,4,6,7
83566906,4,2,3,0,4,1,1,0,2,1,1,3,1,1,4,4,3
59487668,1,1,3,0,0,0,1,1,1,1,1,6,4,3,1,6,10
78199165,2,2,1,0,0,0,2,0,1,1,1,2,2,1,5,2,9
89304560,4,1,1,0,0,0,2,0,1,1,1,3,2,1,6,2,8
89356797,2,1,1,0,0,0,1,1,1,1,1,3,5,1,6,2,9
68550428,3,1,2,0,0,0,3,1,1,0,1,2,1,1,6,1,8
68970118,5,1,2,0,0,0,1,0,1,1,1,3,3,1,5,5,9
89757929,2,1,3,0,0,0,5,1,1,0,1,1,6,3,1,6,4
73749203,2,1,1,0,0,0,2,1,1,1,1,4,3,2,6,3,9
80187255,3,1,1,0,0,0,1,0,1,1,1,3,4,1,6,2,10
90308224,2,1,3,0,0,0,2,0,1,0,0,1,1,1,4,0,7
74483177,2,2,1,0,0,0,2,1,1,1,1,3,3,2,5,6,7
85220689,9,1,1,0,4,2,3,1,1,1,1,6,6,5,6,6,5
90439710,6,1,2,0,0,1,2,1,1,1,1,1,1,1,6,3,9
85317101,2,1,2,0,0,0,2,0,1,1,1,3,3,1,6,2,10
85444441,2,1,1,0,0,0,2,1,1,0,0,2,2,1,6,2,9
57521605,1,1,1,0,0,0,2,0,1,1,1,2,2,4,4,6,3
81082733,2,1,2,0,0,3,2,1,1,1,1,2,4,2,5,6,3
81625737,4,1,1,0,0,0,2,1,1,1,1,4,3,2,6,2,9
76155549,3,2,2,0,0,0,2,0,1,0,1,1,3,1,6,1,10
91869285,2,1,1,1,4,1,2,1,1,1,1,1,4,1,6,1,8
92309919,1,2,1,0,0,3,1,5,0,0,0,4,5,5,5,5,7
92356624,3,1,1,0,0,0,1,1,1,1,1,5,3,2,6,5,7
87006621,1,1,3,0,0,0,5,1,1,0,1,2,4,7,2,6,2
37246848,10,1,2,0,0,0,1,0,0,2,1,1,1,1,6,1,9
92964065,2,2,1,0,0,0,2,1,1,1,0,1,1,1,6,1,7
83432367,1,1,2,3,4,2,2,1,1,1,1,1,2,1,6,1,10
93717819,8,1,2,0,0,0,1,0,0,1,3,1,1,1,6,1,10
83488488,3,1,2,0,4,1,1,0,1,2,1,2,5,1,6,3,3
88942458,3,1,3,0,0,0,2,1,0,1,1,1,6,1,6,1,10
88983517,2,1,2,0,0,0,4,1,0,1,0,1,5,2,1,6,0
94461962,1,1,3,3,3,2,2,1,1,1,1,4,2,5,2,6,3
94792816,1,2,2,0,0,0,2,0,2,0,0,1,3,5,1,6,0
79245833,2,1,2,0,0,0,1,1,1,1,1,6,6,5,6,6,4
94864816,1,1,1,0,4,0,1,0,1,1,1,3,5,4,3,6,6
96147241,5,2,1,0,0,0,1,0,1,0,1,4,4,7,1,6,4
81514955,7,1,2,0,1,0,2,1,1,1,1,1,1,1,6,1,8
91583857,1,2,3,0,0,0,2,1,1,1,1,1,3,7,1,6,0
45571172,2,1,1,0,0,0,3,1,1,1,1,2,5,2,6,2,7
81953762,1,1,2,0,0,0,2,1,1,0,1,1,5,2,4,6,2
92749204,1,2,1,0,4,0,1,1,1,0,1,2,3,1,6,1,10
87595884,3,1,1,0,0,0,2,1,1,1,1,3,2,1,6,1,10
82630582,1,1,1,0,0,0,2,1,1,1,1,5,5,1,6,3,10
82630582,1,1,1,0,0,0,2,1,1,1,1,5,5,1,6,2,10
88203881,3,2,1,0,0,0,2,1,1,0,1,5,2,1,6,1,10
89252875,3,2,1,0,0,0,2,0,1,1,1,1,1,1,6,1,10
60062845,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,6,3
99038870,2,2,1,0,0,0,2,0,1,0,1,2,2,1,6,1,7
99335488,1,1,1,0,0,0,2,0,1,1,1,2,5,5,1,6,7
95033177,1,1,2,0,0,0,2,0,0,0,1,1,3,2,4,6,4
99419422,1,2,2,0,0,1,2,1,1,0,1,3,4,1,6,1,10
95147428,2,2,2,0,0,0,1,1,1,1,1,2,2,1,6,1,9
69680779,3,1,1,0,0,0,1,1,1,1,1,1,2,1,6,1,10
90521980,1,1,3,0,0,0,2,1,1,0,1,1,3,6,1,6,0
100588359,4,2,3,0,0,0,1,1,1,1,1,2,2,1,6,1,8
61869082,3,1,3,0,0,0,2,0,1,1,1,4,6,1,6,2,10
100597022,1,1,1,0,0,0,2,0,1,0,1,5,3,2,6,2,8
100601891,1,1,2,1,0,2,1,0,1,1,1,3,2,4,4,6,5
75532073,1,1,1,0,0,0,0,0,0,1,3,1,2,1,4,5,8
96328107,2,1,1,0,0,0,1,1,1,1,1,3,2,2,6,3,3
76170571,4,1,1,0,0,0,2,1,0,1,1,2,3,5,5,6,3
76177193,2,2,1,0,0,0,1,0,0,0,0,1,2,1,6,1,9
86473843,2,2,2,0,0,0,2,1,1,1,1,3,4,6,5,6,1
91993582,1,1,2,0,0,0,2,0,1,0,1,1,1,1,5,0,8
32898944,3,1,1,0,0,0,2,0,1,1,1,1,2,1,6,1,9
86630098,2,1,3,0,0,0,1,1,1,0,1,1,2,3,4,6,5
46250390,2,1,2,0,0,0,3,0,1,0,1,1,4,1,6,1,9
101763156,1,1,1,0,0,0,2,1,1,0,1,2,3,1,6,1,7
76713751,0,1,2,0,0,0,2,0,1,0,1,1,5,3,1,6,0
87266977,1,1,3,0,0,0,2,1,1,1,0,1,1,1,1,6,10
77231873,1,1,1,0,0,0,4,1,1,0,1,2,6,3,5,5,9
63171770,3,1,2,0,0,0,3,0,1,1,1,3,2,1,6,2,9
83989175,3,2,3,3,4,6,1,0,1,1,1,2,1,1,4,5,7
78666384,1,1,3,0,0,0,2,1,1,0,1,2,2,7,1,6,0
68334321,1,1,2,0,0,0,1,1,1,1,1,3,6,7,1,6,0
94471435,4,2,1,0,1,0,1,1,1,1,2,3,2,1,6,2,10
104210454,3,1,3,0,0,0,2,1,1,0,1,4,5,6,2,6,4
99191302,1,2,1,0,0,0,2,0,1,0,1,1,3,2,2,6,1
104267870,1,1,1,0,4,1,1,1,1,1,1,1,4,1,4,5,8
99173180,3,1,3,3,0,0,2,1,1,1,1,4,6,1,6,2,10
79894237,1,1,2,0,0,0,3,0,1,1,1,4,2,3,5,5,7
95213798,1,1,1,0,0,0,2,1,1,1,1,1,6,6,2,6,2
99740712,7,1,2,0,4,4,3,1,1,1,1,1,1,1,6,3,7
75307409,1,1,1,0,0,0,2,0,1,1,1,3,5,5,3,6,6
105673845,3,1,1,1,0,0,1,1,1,1,1,1,0,1,6,1,10
95747635,2,2,1,0,0,0,3,1,1,0,1,3,4,2,5,5,7
106429269,2,1,1,0,0,0,1,0,1,1,1,2,3,1,6,1,10
106681108,1,2,2,0,0,0,1,0,1,1,1,2,2,1,6,1,10
107334994,1,2,1,0,4,2,2,1,1,1,1,1,2,1,6,1,10
101610602,9,2,2,0,0,0,2,1,1,1,1,6,1,3,6,3,4
102058091,1,1,1,0,0,0,1,0,1,1,1,1,3,5,3,6,10
82674257,1,1,1,0,0,0,3,0,1,0,1,1,4,1,6,1,10
102737469,2,2,1,0,0,0,1,0,1,0,1,1,1,2,4,6,5
109851624,1,2,1,0,0,0,2,1,1,1,1,1,2,1,6,1,10
98289672,1,1,2,1,0,0,2,0,1,1,1,1,6,3,1,6,7
110777416,4,1,1,0,0,0,2,1,1,1,1,2,2,1,6,1,10
98825286,4,2,2,0,0,0,2,0,0,0,2,1,2,2,2,6,3
110967946,2,1,1,0,0,0,2,0,1,0,1,1,5,5,2,6,4
56385469,1,2,1,0,1,0,1,1,1,0,1,2,2,1,6,1,10
112152102,1,1,2,0,0,0,2,0,1,1,1,2,1,2,5,6,2
112152102,1,1,2,0,0,0,2,0,1,1,1,2,1,2,5,6,2
95377820,4,1,1,0,0,0,2,0,1,1,1,2,1,1,6,2,10
49706443,1,1,1,0,0,0,1,0,1,0,1,2,3,6,4,6,3
112769818,1,1,3,0,0,0,2,1,1,1,1,4,4,2,5,6,6
39926082,3,1,1,0,0,0,2,1,1,0,1,1,1,1,4,0,10
95486517,2,1,1,0,4,0,2,1,1,1,1,1,6,5,1,6,3
90583264,1,1,2,0,0,0,1,0,1,1,1,2,2,4,3,6,4
105354771,10,1,2,0,0,4,1,1,0,1,1,1,1,1,6,1,4
112893531,2,1,3,2,0,3,1,1,0,0,2,1,6,1,6,2,9
113418196,1,1,1,0,0,0,0,2,0,0,0,0,6,2,1,6,4
114067660,1,2,1,0,0,0,3,1,1,0,1,1,2,4,1,6,2
114233993,1,2,1,0,0,0,2,1,1,1,1,4,4,7,3,6,0
114028713,4,2,1,0,1,2,1,1,1,3,2,6,6,3,6,0,5
114028713,4,2,1,0,1,2,1,1,1,3,2,6,6,1,6,5,5
114911784,1,1,1,1,1,1,2,0,0,1,0,6,3,7,4,6,2
107641286,1,2,1,3,4,0,1,1,1,1,1,2,2,3,4,6,2
96762990,3,2,2,0,0,0,1,0,1,0,0,3,1,1,6,3,1
62735640,1,1,3,1,0,1,2,1,1,1,1,2,2,6,1,6,10
115072188,0,2,2,0,0,4,1,1,1,1,1,2,1,1,5,5,10
87248180,1,1,2,0,0,0,2,1,1,1,1,1,2,2,2,6,2
115142061,2,2,2,0,0,0,1,0,1,1,1,1,5,1,1,6,10
77206187,1,1,1,0,0,0,2,1,1,1,1,2,3,6,3,6,6
115915708,2,2,3,0,0,0,3,1,1,1,1,2,3,1,6,2,7
77787435,1,2,1,0,0,0,2,1,1,1,1,2,3,2,6,2,9
88307314,1,1,1,1,0,0,5,1,1,0,1,2,3,4,4,6,5
116669736,2,1,3,0,0,0,3,0,1,1,0,1,6,1,6,3,6
118449358,2,2,2,3,1,0,2,2,1,1,1,2,1,1,6,3,10
118492803,1,2,1,1,0,0,2,1,1,1,1,6,2,5,5,6,4
112121481,1,1,2,0,0,0,2,0,1,1,1,2,3,5,4,6,4
119243592,1,1,3,0,0,0,2,0,1,0,0,1,2,3,1,6,4
119425038,4,2,1,0,0,0,2,1,1,1,1,1,1,1,6,3,8
80591179,2,2,1,3,0,3,1,1,1,1,1,3,6,6,1,6,3
119829141,0,2,3,0,0,0,2,1,1,1,1,2,3,2,4,6,9
105598749,1,1,1,0,0,0,2,1,0,0,1,1,3,2,1,6,7
95669003,2,2,2,0,0,0,1,1,1,1,1,4,3,2,4,6,5
106243337,2,2,2,0,0,0,2,2,1,1,1,1,5,1,6,2,9
106255752,2,2,2,1,1,1,1,1,1,1,1,2,2,1,5,1,8
120643497,2,2,1,0,0,0,2,1,1,1,1,2,6,5,2,6,9
32900010,2,2,2,0,0,0,1,1,1,2,1,1,1,1,5,0,10
108666076,1,1,1,0,0,4,2,1,1,1,1,2,3,2,6,2,8
116649627,1,2,2,0,0,0,2,0,1,1,1,2,2,2,3,6,3
77981405,0,1,2,0,0,0,2,0,1,1,1,2,3,6,3,6,2
103200927,1,1,1,0,0,0,2,0,1,0,0,2,2,1,6,1,10
110675056,1,1,1,0,0,0,4,1,1,1,1,4,5,3,6,3,6
98669073,1,2,1,0,0,0,2,1,1,1,1,2,2,1,5,6,7
110675882,1,2,1,0,0,1,2,1,1,1,1,3,1,1,5,6,7
118675947,3,1,1,0,0,0,2,1,1,0,1,1,1,1,6,1,9
124446567,1,1,2,0,0,0,2,0,1,1,1,1,1,1,1,5,8
111640773,1,1,1,0,0,1,2,0,1,1,1,1,2,1,5,4,5
120131178,1,1,1,0,0,2,3,0,1,1,0,1,2,2,5,5,9
86243183,4,2,1,0,0,0,0,0,0,0,0,1,1,1,6,1,8
127979525,2,1,3,0,0,0,1,1,1,0,1,1,6,6,4,6,3
129875747,1,1,3,0,0,1,2,1,1,0,0,2,2,1,6,1,9
130168042,2,1,3,0,0,3,2,0,1,0,1,1,1,5,2,6,2
108736098,2,2,1,0,0,0,1,1,2,0,1,4,6,1,6,1,9
77431172,2,1,2,0,0,0,1,1,1,1,1,2,3,4,4,6,2
108767752,2,1,3,0,0,7,2,1,1,1,1,2,5,2,6,2,8
123165520,3,1,3,1,0,2,2,1,1,1,1,2,2,1,6,1,7
103293143,1,1,3,0,0,0,5,0,0,0,1,2,3,3,5,6,8
131813187,1,1,3,1,0,8,4,0,0,0,1,1,1,5,1,6,0
131826658,2,1,1,0,1,2,2,1,1,0,1,1,1,1,6,3,10
118146695,1,1,2,0,0,7,2,1,1,1,1,1,2,1,6,5,4
94565591,1,1,1,0,0,0,2,0,1,0,1,3,4,2,5,6,7
110878771,1,1,3,0,0,0,4,1,1,1,1,6,6,2,6,4,8
111595647,1,2,1,0,0,0,2,1,1,1,1,4,2,4,2,6,7
118930166,1,1,1,1,0,5,3,0,1,1,1,5,2,1,6,2,8
60904490,3,1,3,3,4,3,2,1,1,0,1,2,3,1,6,2,10
119697472,2,2,1,0,0,0,2,0,1,1,1,1,1,1,1,6,3
134149013,0,1,1,0,0,2,2,0,0,0,0,2,2,1,5,3,2
126465321,2,1,2,0,0,0,1,1,1,2,1,3,3,3,6,6,3
127219334,1,2,3,1,0,2,2,1,1,0,1,4,1,1,3,4,10
134411471,6,1,2,0,4,4,2,1,1,1,1,4,2,2,6,5,4
91846370,3,2,1,1,0,6,1,1,1,1,1,5,6,5,6,5,5
76187633,1,1,1,3,1,4,1,1,1,0,1,1,6,2,4,6,9
134624299,1,1,1,0,0,0,3,0,1,0,0,4,2,7,2,6,3
121660507,2,1,3,1,2,1,2,1,1,1,1,5,5,5,3,6,0
134753787,1,1,3,0,0,0,3,1,1,0,1,2,4,4,4,6,3
134753081,1,1,1,0,0,0,3,1,1,1,1,3,2,1,6,3,1
134801900,1,1,1,0,0,1,3,0,1,0,1,2,3,6,4,6,5
88123514,1,1,2,0,0,0,2,0,1,0,0,1,1,2,2,4,7
131555208,2,1,1,0,0,3,5,1,1,1,1,3,3,2,5,6,4
135554903,1,1,3,0,0,0,2,1,1,0,1,2,3,5,1,6,3
117232904,4,1,1,0,0,1,1,1,1,0,1,2,3,2,5,3,4
131903581,1,1,1,0,0,0,2,0,1,1,1,1,4,2,1,6,8
132050515,7,1,2,0,4,0,2,1,1,1,1,2,2,1,6,2,10
89427210,6,1,1,0,0,0,1,0,1,1,1,1,2,1,6,2,7
124695802,1,1,2,0,0,0,2,1,1,0,1,2,3,5,1,6,5
132411770,5,1,1,0,0,0,1,0,1,1,1,2,2,1,6,1,7
132457617,2,1,3,0,0,2,4,1,0,0,1,2,3,4,1,6,8
136417878,2,1,3,1,3,0,1,0,1,0,1,5,4,4,4,6,5
136447714,8,2,1,0,0,0,4,1,1,1,0,1,1,1,5,1,0
125744211,1,2,2,0,0,2,2,1,1,0,1,2,1,2,4,6,6
119776254,1,1,2,0,0,0,1,0,1,1,1,1,3,2,1,6,9
136717675,1,1,1,1,0,0,2,1,1,1,1,3,1,1,6,1,9
95932609,1,1,2,0,2,0,1,0,1,1,0,3,2,2,5,5,8
127707235,2,1,3,0,0,0,1,1,1,1,1,2,3,2,4,6,9
127789464,1,1,1,0,0,0,2,0,1,0,0,3,3,5,4,6,3
134753740,1,2,1,0,4,4,2,1,1,0,1,2,6,7,1,0,10
130642247,3,1,3,1,0,4,2,1,1,1,0,1,2,1,1,6,0
122383709,1,1,1,0,0,2,1,1,1,1,1,4,6,3,1,6,8
130849761,1,1,1,0,0,0,2,1,1,1,1,1,5,2,2,6,10
131518071,2,1,1,0,0,0,2,0,1,1,1,1,2,1,5,1,9
135309073,2,1,3,0,0,0,3,1,1,1,1,2,6,3,5,6,4
137659913,3,2,1,0,4,1,2,1,1,1,1,1,1,1,5,2,10
137678941,4,1,3,0,4,0,1,1,1,1,1,6,3,1,6,1,9
137850162,2,2,3,0,0,2,1,0,1,1,1,1,1,1,2,6,0
124283164,1,1,3,0,0,0,2,0,1,1,0,2,1,1,2,5,10
118357425,1,1,3,1,4,1,1,1,1,1,2,2,3,1,5,5,10
138028821,1,2,1,3,3,0,1,1,1,1,1,6,5,1,6,2,8
136017207,5,2,1,0,0,0,1,0,2,1,2,1,2,2,5,5,2
99122366,2,2,3,0,0,0,1,1,1,0,1,1,6,1,1,6,5
124817977,0,1,2,0,0,0,3,0,1,0,1,1,1,5,1,6,0
136153888,2,1,1,0,0,0,2,1,0,1,0,2,5,2,5,5,10
119216275,1,1,2,0,0,0,2,0,1,1,1,1,3,5,4,6,1
90100909,3,2,1,0,0,0,2,0,1,1,1,5,2,1,6,1,10
90100909,3,2,1,0,0,0,2,0,1,1,1,5,2,1,6,1,10
138569202,1,2,1,0,0,0,2,1,1,1,1,2,4,3,1,6,8
138764059,4,1,1,0,0,0,2,1,1,0,1,2,2,5,4,5,9
126623919,1,2,1,0,0,1,1,0,1,1,1,2,2,5,2,5,3
138767060,1,1,2,1,0,0,2,0,0,1,0,1,0,2,4,6,7
134230215,3,2,3,0,0,0,2,1,1,1,1,4,1,2,5,6,7
126490334,2,2,1,0,0,0,2,1,1,1,1,1,2,1,6,0,10
136760409,1,2,3,0,0,0,2,0,1,1,1,2,4,1,6,1,10
136760409,1,2,3,0,0,0,2,0,1,1,1,2,4,1,6,1,10
126805432,2,1,2,0,0,0,1,1,1,1,1,3,5,3,6,6,4
114163979,3,2,1,0,4,1,1,1,1,1,1,2,2,1,4,5,9
120957836,1,2,2,1,0,3,0,2,1,0,0,4,1,6,1,6,0
139076430,1,1,1,0,0,0,2,1,1,0,0,2,2,1,6,1,7
139277416,2,1,2,0,0,0,2,1,1,1,1,1,1,6,1,0,7
122238549,1,1,1,1,0,0,3,1,1,0,1,2,2,5,4,6,5
108442568,1,1,1,0,0,0,1,0,0,0,1,2,2,3,2,2,10
122418327,3,2,1,0,0,0,3,0,1,0,1,1,2,1,6,1,10
116109288,3,2,2,0,0,5,2,1,1,1,1,5,2,3,2,6,5
123056868,1,2,1,0,0,0,1,1,1,1,1,5,1,5,2,6,2
137661510,6,1,1,0,0,0,0,0,0,0,0,1,1,1,6,1,10
139886602,5,1,2,0,1,1,2,1,1,1,1,1,5,1,6,1,2
135821790,1,2,2,0,0,0,2,0,1,1,1,1,2,3,1,6,0
132249709,1,2,2,0,1,3,1,0,1,2,1,6,2,4,2,6,6
140217923,2,1,1,0,4,6,3,1,1,1,1,5,1,1,6,2,9
138229906,1,1,1,0,0,0,4,1,0,0,1,2,5,1,4,6,9
95092686,1,1,1,0,0,0,2,1,1,1,0,2,2,5,1,6,0
138323395,3,1,1,0,1,1,2,0,1,1,1,2,3,1,6,1,10
119449620,1,2,3,0,0,0,3,0,0,0,0,1,2,1,4,4,10
113469237,1,1,2,0,1,1,2,0,1,1,1,1,6,1,6,1,9
126653415,1,2,1,0,0,0,2,1,1,1,1,1,2,2,4,2,6
136743575,1,1,1,0,0,0,2,0,1,1,0,1,2,6,1,0,10
114089001,2,1,2,0,0,0,2,1,1,1,1,2,3,6,1,6,0
137197285,1,1,3,0,0,1,3,1,1,0,1,2,2,5,1,6,8
141795896,2,2,1,0,0,0,2,1,1,1,1,1,5,1,6,1,8
141816038,1,1,2,0,0,0,2,0,1,1,1,2,3,1,1,5,4
139363197,2,1,3,0,0,0,1,1,2,0,1,6,4,2,6,5,8
108629857,1,2,1,0,0,0,2,1,1,1,1,2,2,5,1,6,8
142024563,3,2,3,0,0,0,1,0,1,1,1,4,3,1,1,6,0
139515777,1,1,2,1,1,1,1,1,1,1,1,2,3,1,5,3,6
137624389,5,1,1,0,0,0,1,0,1,1,1,1,1,1,6,2,9
137664546,2,1,2,0,0,0,1,0,1,2,1,2,3,1,5,6,4
139675785,2,1,1,1,1,1,2,1,1,1,1,4,6,2,6,3,9
139756894,1,1,1,0,0,1,2,1,1,1,1,3,2,7,1,6,2
140012977,2,1,3,1,2,1,2,1,1,0,1,5,5,2,6,5,9
103715006,1,1,2,0,1,0,2,0,1,1,1,2,4,2,4,6,6
137971270,6,1,1,3,4,0,1,1,1,0,1,1,1,1,6,1,10
136075759,7,2,1,0,4,0,1,1,1,2,1,1,1,1,5,2,7
132297357,1,2,1,0,0,4,2,1,1,1,1,2,3,7,1,6,0
140325964,2,1,1,0,0,0,2,1,1,1,1,2,2,2,5,3,9
142846780,1,1,2,0,0,0,2,1,1,0,1,1,3,1,6,1,10
140449675,5,1,3,0,0,0,2,1,1,0,1,3,3,1,6,2,9
133582830,4,1,1,0,0,0,2,1,1,1,1,4,6,2,6,2,8
112386412,1,2,1,0,0,0,2,1,1,1,1,3,2,6,1,6,0
143217852,2,1,2,0,0,0,1,1,1,1,1,1,3,1,3,6,4
143388136,1,1,1,0,0,0,2,1,1,0,1,1,1,1,1,5,7
140727039,1,1,2,0,0,3,2,0,1,0,1,4,2,2,6,2,9
136698630,4,2,1,0,0,0,1,0,1,2,1,2,1,1,6,1,10
141118004,6,1,2,0,0,0,0,0,2,3,0,1,1,2,4,5,7
144157698,1,2,2,0,0,0,2,1,1,0,0,1,2,4,1,6,0
144171268,1,1,1,0,0,0,2,1,1,1,1,3,1,1,5,5,5
141745328,2,1,1,0,0,0,2,1,1,1,1,1,4,1,6,1,10
139309892,0,1,1,0,0,0,3,0,1,0,1,2,1,2,5,6,7
144442212,1,1,2,0,0,3,2,1,1,0,1,1,2,2,5,2,8
108456107,0,1,2,0,0,3,2,1,1,1,1,2,1,2,5,5,9
144491477,6,1,2,0,0,0,1,1,0,1,1,3,3,1,6,2,7
144497963,2,1,2,0,0,0,2,0,1,1,1,2,3,1,5,2,8
135228377,2,2,2,0,0,1,2,1,1,0,1,1,1,1,4,5,10
139551833,3,2,1,0,1,0,2,1,1,1,1,3,2,1,5,5,10
135288368,1,2,3,0,2,7,3,1,1,0,1,3,2,1,6,1,10
144733637,1,1,1,1,0,5,2,1,1,1,1,3,5,6,4,6,2
137660749,1,2,1,0,0,0,1,1,1,1,0,6,6,7,2,6,1
144876329,1,1,1,0,0,0,3,1,1,1,1,2,3,4,6,5,6
142506769,1,1,1,0,0,0,2,1,1,0,1,1,3,4,3,6,3
142579227,1,1,3,0,0,0,2,0,1,1,1,1,2,5,1,6,3
140114725,1,1,2,0,0,0,2,0,1,0,1,2,3,1,6,5,10
118663348,1,1,2,0,0,0,2,1,0,0,1,2,2,2,1,6,9
68814154,1,2,1,0,0,0,2,1,1,1,1,3,5,1,6,2,5
124755620,1,2,1,0,0,0,2,1,1,1,1,2,1,2,1,6,3
145399257,1,1,2,0,0,0,2,0,0,0,0,2,3,1,6,4,9
138225579,2,2,1,0,0,0,2,1,1,1,0,1,1,1,6,1,7
143116853,1,1,1,0,1,1,1,0,1,1,0,2,1,1,6,1,10
145418660,1,1,1,0,0,0,2,0,1,0,0,1,1,1,5,3,10
143169213,1,2,1,0,0,0,2,1,1,1,1,1,2,2,2,6,10
99646355,4,1,1,3,1,6,4,1,1,1,1,5,5,1,6,2,10
140577343,3,1,2,0,0,0,2,1,1,0,1,3,4,1,6,2,8
136465085,1,1,2,0,0,0,2,1,1,0,1,2,3,3,2,6,7
136503622,3,1,2,0,0,0,2,1,1,1,1,2,3,1,2,5,8
125909504,1,1,1,0,0,0,2,0,1,1,1,4,2,1,6,2,10
143511311,2,1,3,1,0,1,2,1,1,1,1,1,2,1,5,2,10
145794054,1,1,1,0,0,0,2,1,1,1,1,2,3,3,1,6,2
136625451,1,2,3,0,0,0,1,1,1,1,0,4,2,2,5,6,9
145882733,1,1,1,0,0,0,1,1,1,1,1,1,2,1,5,2,8
146138939,2,1,2,0,0,0,2,1,0,1,1,4,5,2,5,6,2
144186853,1,1,3,0,0,0,2,1,1,0,1,4,5,6,1,6,6
134952271,1,1,1,0,0,0,2,0,1,0,1,2,4,6,4,6,5
139357580,2,1,1,0,0,0,2,0,1,1,1,1,4,1,6,2,4
146625463,1,1,2,0,0,0,2,1,1,1,1,1,3,2,4,6,7
144656983,6,1,2,0,0,0,4,1,1,1,1,6,6,8,6,6,4
146898959,1,2,1,0,0,0,2,1,1,1,1,1,4,1,6,0,10
144949917,1,1,3,0,0,0,4,1,1,1,1,2,5,6,4,6,7
135887294,1,1,2,0,0,0,2,1,1,1,1,3,2,7,1,6,0
145170910,2,1,1,0,0,0,2,1,1,1,0,3,1,1,6,1,10
137970283,1,2,3,0,0,0,2,1,1,1,1,3,2,1,6,2,10
136100387,2,1,3,0,0,0,1,1,1,1,0,1,3,1,5,3,5
147536549,1,1,1,0,0,0,4,1,1,1,1,2,2,5,3,6,1
140375912,1,1,2,0,0,3,2,1,1,1,1,2,6,4,4,6,3
147597295,8,1,3,0,1,1,1,0,1,1,1,2,1,1,4,1,2
147627620,2,2,3,1,1,3,1,2,1,1,1,3,2,1,5,5,8
145434964,1,1,3,0,0,4,2,0,1,0,1,2,3,4,2,6,3
147811208,2,1,1,1,0,0,4,0,1,0,1,2,2,1,5,5,8
147796115,1,1,1,0,0,0,3,1,1,0,1,1,3,1,5,0,8
147842169,1,1,1,0,0,0,4,1,1,0,1,2,5,5,3,6,4
145896139,2,2,1,0,0,5,2,0,2,0,1,4,2,6,2,6,3
148581281,1,1,2,0,0,0,2,1,1,1,1,2,5,5,2,6,5
96506025,0,2,2,0,0,4,1,1,0,1,1,2,1,1,5,2,6
141625230,2,2,1,1,2,7,1,0,2,0,1,1,2,1,5,4,6
148888316,6,2,2,0,1,1,2,1,1,1,1,3,2,2,4,5,10
139348926,1,1,1,0,0,1,3,1,1,1,1,3,2,3,4,6,7
