A,C,D,H,I,O,T
old,none,0.0,none,93.6705556671528,395.075163565668,657.825354830255
young,mild,0.0,none,101.462651975795,56.9918205668281,276.426723125314
adult,none,0.0,none,93.2580235557606,163.515000215341,380.612672482546
old,none,0.0,none,113.718133917249,287.030482698078,539.376034173246
young,none,0.0,none,72.3105014162192,58.1488583085417,235.449573479222
adult,none,0.0,none,120.662443387997,193.057643227694,449.190375605631
young,none,0.0,none,145.394167282131,66.3641561988063,330.719911111347
adult,mild,6.56843964694889,any,3667.70763528001,177.411674783709,4045.96831785725
old,none,6.31435179443599,any,2015.31614495869,384.380121497078,2576.03003902303
young,none,0.0,none,117.352801704239,66.052678221098,302.17071741743
adult,none,2.53242655030682,any,848.241375756327,183.897907549132,1175.49915715518
old,mild,0.0,none,28.552855692133,395.46652484577,563.018997041504
adult,none,0.0,none,133.166116735333,178.959039488905,450.419024166167
adult,none,0.0,none,107.280984104767,196.779118642658,448.273933552158
adult,none,3.28867603760203,any,1105.71517865457,165.128012117295,1425.2853782867
old,none,6.48573998054845,any,2055.08969408607,378.752306667483,2619.43137989685
young,none,0.0,none,44.5018693525077,71.255813817664,233.818681717686
adult,none,0.0,none,141.373969301921,171.219703314734,436.855230676429
old,none,0.0,none,127.668935472886,340.265812099902,607.89395518724
young,mild,0.0,none,-16.7181194992804,36.4026181122358,135.349447052901
young,mild,0.0,none,75.3620443104605,34.4986457684879,234.768515735224
old,severe,6.48858944057129,any,5329.48344684115,393.021047422413,5960.82964348318
adult,none,0.0,none,88.6106131026925,155.201189456037,389.019859410286
young,none,0.0,none,73.1259790599325,50.8144394661781,256.551396702814
adult,none,0.0,none,140.413995899408,166.322037354821,456.310247144824
old,mild,7.05591926606078,any,3937.12882611394,355.21202894843,4511.02684495586
adult,none,5.10525662806446,any,1613.87719862827,176.178294582159,1948.14731379053
adult,severe,0.0,none,-3.92602093477915,202.958429018932,335.990669409585
young,none,0.0,none,109.720563459493,81.5411653571313,314.256571293849
old,none,0.0,none,86.4411493281275,406.881164066768,626.686176649911
young,none,0.440485032117429,any,280.588440339983,51.9811229579462,465.002969030075
old,mild,8.48784054174691,any,4683.79364188778,394.48390426454,5316.81083269961
adult,none,0.0,none,84.351660376554,195.59862050822,427.962170552145
adult,none,0.0,none,146.789824839705,168.909359328861,457.822890364894
young,none,0.0,none,97.4316776657503,65.1520522912667,286.828137696952
old,mild,0.0,none,94.9322064755126,278.038620358035,489.122067169393
young,none,0.0,none,60.0594839043721,71.0232936376405,261.850960740664
adult,none,0.0,none,132.502368225726,182.690406352472,460.710778854185
adult,none,0.0,none,107.733417793631,171.94030341136,405.567045877238
young,none,-0.516747549956534,any,-27.3450509666539,66.523516250128,140.532750043983
adult,none,0.0,none,88.0823044950045,173.024301720693,393.31728301449
adult,none,0.0,none,118.953325213003,158.640033697937,409.550593503487
adult,none,2.57953122610921,any,851.7265659449,156.139259942588,1162.08997578907
young,none,0.0,none,117.826949271716,73.6167730268865,316.741351548659
adult,none,0.0,none,131.584620071646,203.978247851408,481.645985309971
young,none,0.0,none,117.601806769292,71.3837267716164,321.497619936226
young,none,0.0,none,96.0357712033859,72.5636999148435,293.13474381548
young,none,0.0,none,62.2237671266507,68.9750096140364,271.2543085912
young,mild,1.39232415458494,any,778.100324227585,45.7111355811616,972.153380679834
adult,mild,3.51340435245018,any,2023.29860129008,178.126081515937,2361.2548188123
young,none,0.0,none,46.6669829669173,65.5186779558241,240.269830829101
adult,none,0.0,none,94.2593275929565,182.867442530259,416.443425826875
young,none,0.0,none,105.048837592566,81.3075564678261,309.601854557431
young,mild,0.0,none,5.55642579124908,51.8011502060612,187.828153701982
adult,none,2.02734966448771,any,701.548668488925,175.064320279463,1012.77977463372
adult,none,2.40045186704387,any,804.488946659276,194.776792868466,1148.94094529651
old,mild,0.0,none,149.468276290655,344.764923952877,638.13941565383
adult,none,4.77129296365238,any,1535.88592300122,193.433460198962,1885.94721450726
young,mild,0.0,none,103.305976632757,58.4538550222852,307.014099718144
adult,none,0.0,none,129.366616841339,176.349332766889,429.369967315952
adult,none,0.0,none,85.7903142761155,151.188875751917,369.477192620753
young,mild,0.0,none,74.7634241492311,49.6621787452568,260.199582120409
old,mild,0.0,none,102.846947315173,324.69245993682,563.529462699792
young,none,0.0,none,112.104389944419,69.0253256779291,297.90444590976
young,none,-0.0445379032508273,any,94.1485456323995,61.2149648046115,277.367599748085
adult,none,4.92521236097492,any,1541.4050810984,193.410450745086,1900.3714608354
young,none,0.0,none,91.603631545114,59.7723510729668,275.340287470371
adult,none,0.0,none,102.233273215169,142.894218621227,386.363244936281
young,none,0.0,none,91.0768949366204,61.6407405770206,296.827484888507
adult,none,0.0,none,151.560475941297,167.905159327106,465.924860261862
young,severe,0.0,none,7.2248379799497,66.3463649299597,204.622213508075
old,none,0.0,none,94.1403855184712,327.950027222777,555.017474181221
adult,none,0.0,none,69.056919910841,179.222425669417,405.687986381498
adult,none,3.89001323121398,any,1244.66955270214,199.146626072133,1587.27550968114
adult,none,0.0,none,111.833683135988,172.145325768183,414.606338883527
young,none,0.0,none,143.730500412942,46.8534598231673,296.349909848529
adult,none,0.0,none,61.583340784215,165.163501440468,336.96485151591
adult,none,0.0,none,113.626677431049,171.182313168373,404.55280464197
adult,mild,0.0,none,42.5110699515529,175.056359087694,329.811698690792
adult,none,0.0,none,91.1786357666853,173.625093571241,397.889659538643
young,none,0.0,none,48.0895352878838,47.2832130515006,236.092986573346
young,none,0.0,none,107.789094591562,61.708551764803,302.307727825871
adult,mild,0.0,none,9.14316851374056,172.865436387308,315.318066222052
young,none,0.0,none,60.8635779707898,44.7981089174359,230.854864003932
young,none,0.0,none,89.7449372578855,73.1660457740462,276.130236854153
young,none,0.0,none,132.071926778888,57.3761511469682,313.669257070695
adult,none,3.33486644801975,any,1149.46401130584,144.120467442646,1460.33791071968
adult,mild,0.0,none,69.3590651657815,185.560318482876,400.882741456546
young,none,0.0,none,81.7470476216618,68.3384906490874,280.573806889554
young,none,0.0,none,88.1605386277777,68.6080821919492,268.991268031317
adult,none,5.22013198404924,any,1698.81582078382,207.858053224811,2056.44453683854
adult,none,0.0,none,76.9788513703081,213.338366638622,398.48364034818
adult,none,0.0,none,79.6906604637417,196.140242162175,413.19327396747
adult,none,0.0,none,71.8758077325745,177.327468293232,386.370597506296
old,none,0.0,none,161.571298951633,379.797470571556,677.562304088758
adult,mild,0.0,none,84.5503038207168,175.595400280035,393.573840020076
adult,none,0.0,none,134.100996602375,217.022887328161,467.957362508592
adult,none,0.0,none,93.8305125110721,181.603053079966,406.848697619763
adult,none,3.91251859529559,any,1282.71261529621,140.358691358479,1593.90625767893
young,none,0.0,none,132.148480107143,65.2246115289416,311.871806842254
adult,none,2.88999612330442,any,949.193316650464,219.868305822385,1311.62073790187
young,none,0.0,none,90.2555084810156,67.03943345776,271.362780067339
adult,none,0.0,none,65.3009089858734,157.228999645642,357.138384794199
young,none,0.0,none,98.9551992817825,66.2247465215535,292.127999853876
adult,mild,0.0,none,69.4168595184692,160.991705012082,363.01246000084
adult,mild,0.0,none,70.0946267439375,171.89666202398,387.931903594142
adult,none,0.0,none,108.353459484763,172.996218991944,416.65790115974
adult,none,0.0,none,171.637433885274,174.207349622321,475.443588527777
young,none,0.0,none,121.566989088014,62.0573590988164,303.199872334743
young,none,0.0,none,133.508123709979,61.7839944013995,333.283080207286
adult,none,0.0,none,38.2980668299718,197.60077904116,368.539609326817
adult,none,4.49079224054301,any,1466.08201394714,197.715937640826,1805.47542843705
young,none,0.0,none,66.2983923306448,63.4682946955516,251.447912349793
old,none,0.0,none,147.300401689279,278.066702065651,559.867051126312
young,none,0.0,none,110.419559996783,56.4418694315558,289.884907295471
adult,none,4.57478188054733,any,1411.70708647238,152.804924342477,1718.62302713729
young,none,1.34737323790025,any,482.659504238111,61.6493027621578,688.725583360488
young,none,0.0,none,113.172538252584,60.6736022896272,293.81969310498
old,mild,7.30379158293327,any,4158.88300647335,342.893155159364,4733.37914192948
adult,none,0.0,none,143.809945116728,205.58062018485,487.005614538632
young,none,0.0,none,103.143968078122,62.5117221294809,285.059735228535
adult,severe,0.0,none,41.2657169883527,172.49973089183,351.437654001957
adult,mild,3.33225914851182,any,1890.18025983202,193.44554973112,2235.45792153707
young,none,0.0,none,74.533985145747,54.815242039992,233.604717580995
adult,none,0.0,none,74.3604228618941,188.770600814456,405.029556797757
adult,severe,0.0,none,81.1918064681499,158.529098655289,370.803917665668
young,none,0.0,none,85.6085110370706,50.1216567805919,264.213757835335
young,none,0.0,none,90.4574555205745,51.5138612883383,274.354301179241
adult,none,0.0,none,99.2116999554326,189.36747814757,424.283741197682
adult,mild,0.0,none,33.9816639446945,171.744008540401,332.449629359801
old,mild,5.72791997019383,any,3246.16190269857,361.210563231944,3818.35796627823
adult,mild,0.0,none,130.804815208216,196.129570783853,479.101046254746
young,none,0.0,none,33.2279195970477,43.2798421093945,188.604591599022
young,none,0.0,none,106.681181240212,71.9033583641739,319.92194264193
old,mild,0.0,none,138.694582239823,456.837346202294,736.098793211663
adult,none,0.0,none,125.633689163431,193.204106257624,452.324735400007
adult,none,0.0,none,104.981921101394,213.719847932434,475.644424025772
adult,none,0.0,none,97.8049068171269,141.630383179244,377.314819052487
adult,severe,0.0,none,155.555967995744,179.048976476962,461.163073342534
old,mild,5.80907954146666,any,3202.00776913839,379.212933350869,3769.03555675723
young,none,0.0,none,152.69210691111,64.5018950811082,346.219341194926
young,none,0.0,none,141.830523220091,64.9472286982036,339.789657558703
old,mild,0.0,none,54.2677437624437,395.341211933972,588.798805295059
young,none,0.0,none,127.643395725284,58.6223946307094,313.476297122877
old,mild,8.21700544747589,any,4613.81998061361,339.031902102046,5167.59161905991
old,none,0.0,none,50.2037684754355,344.190357385265,530.849480893786
old,mild,0.0,none,163.088430440345,323.245294155575,628.048619723653
young,none,0.0,none,149.64684565111,67.7114396997375,349.071665120955
young,none,0.0,none,126.671623628285,70.1716929186861,329.715453537758
adult,none,0.0,none,92.6404426206791,178.506364162728,408.078565028722
young,none,0.0,none,77.6646539013789,64.5836060180511,265.598853493867
adult,none,1.13850051673685,any,472.248867632623,205.814191417823,800.697577337608
old,none,0.0,none,81.3441802933544,377.571102062252,598.642852571189
old,mild,7.73708455514689,any,4389.11283094357,322.792730134275,4941.74404229638
young,none,0.0,none,111.149614261372,55.9488224749727,288.749826658097
old,mild,7.56306803020046,any,4357.20456410698,385.979699374587,4960.78982768115
young,none,0.0,none,114.154892779423,75.3447120193525,319.065922812162
adult,none,0.0,none,129.760267915428,164.648815242836,419.642572651099
old,mild,0.0,none,51.0545748311928,334.672516907928,525.859180910781
young,none,0.0,none,104.24750248463,69.6001045465307,297.308422384546
adult,none,0.0,none,106.776688351786,164.688148516535,400.700128861505
adult,none,0.0,none,143.265734775781,214.083287684289,476.636402106795
young,none,0.0,none,144.935558520172,50.6115064209369,330.392952155569
adult,none,0.0,none,121.70043825254,161.355727615839,415.122476661409
old,none,0.0,none,96.4700937798664,292.982594347455,521.806311424511
old,none,0.0,none,109.736957460269,352.834988380527,592.953097852228
adult,none,0.0,none,101.299742160822,156.27826235579,391.355918366906
old,none,4.91358317783911,any,1544.4463870328,333.856020799521,2051.32824050957
adult,none,0.0,none,80.4757210097776,178.867679500805,373.288728352337
old,mild,6.7708094775686,any,3839.43670816234,354.287694350052,4419.48484215599
young,none,0.0,none,120.776074515719,63.4079720993205,312.765564237459
young,none,0.0,none,70.3503715394025,59.0758758990522,242.772349887949
old,mild,8.66663726737954,any,4889.13707351437,412.712454972496,5547.90599973267
old,none,0.0,none,124.709219742457,341.196992209201,600.337874267729
young,none,0.0,none,148.937553980434,65.4611733607382,326.52614864256
old,mild,0.0,none,90.0421842529837,275.384344254348,491.501622735206
young,none,0.0,none,96.8724337891314,65.7437533520008,297.058097083111
young,none,0.0,none,135.827474681717,61.9422803152888,329.773309050832
adult,severe,0.0,none,-77.6620726901739,184.473505837246,239.214356115907
adult,mild,0.0,none,33.4444410987132,178.059220040012,348.126192972881
adult,none,0.0,none,119.361298158946,193.129927135919,443.350555985066
adult,none,0.0,none,139.814362187763,161.939692763579,427.125599273061
young,mild,0.0,none,105.845896044013,69.4195285850005,302.134388958275
old,mild,0.0,none,149.103942031406,345.113807977842,638.004664354382
adult,none,2.80070344496013,any,909.40515917463,183.220703585333,1249.4089137002
adult,none,4.37718190843905,any,1399.78818243442,207.674441219205,1745.70381361617
young,mild,0.0,none,101.865105728738,52.0077827511662,265.41655272285
young,none,0.0,none,117.932495152722,72.3831354041546,326.557443581777
adult,none,0.0,none,69.8567429724154,161.385588229732,382.050880817514
adult,none,0.0,none,131.122177314469,165.385724476648,419.509479098391
adult,none,0.0,none,87.1712556508325,175.589693313107,395.442153769535
young,mild,0.0,none,140.362286680169,79.5640162118127,337.195525639317
adult,mild,0.0,none,105.507563200663,168.577425352758,389.343763790664
adult,none,0.0,none,88.0160419184951,192.038779510134,421.345838239163
young,none,0.0,none,96.5487562363443,75.4380455640949,298.277407752798
young,none,0.0,none,95.3257074233857,56.7260307910938,289.980890605019
old,severe,7.29788351770943,any,5988.15504389953,346.427543600928,6609.01981299793
old,mild,0.0,none,104.447780586013,335.505373823357,570.758102445477
adult,mild,3.81003943936986,any,2200.11661230706,182.623912664868,2550.56804291251
young,none,0.0,none,84.8361711882588,76.6180321479789,301.496062888775
old,none,0.0,none,100.66971425348,378.101410907909,616.461420091983
adult,none,0.0,none,102.320712877918,186.829331516621,431.205926376043
